,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,subscribed_clf,subscribed_log
9686,35851,43,services,single,secondary,no,66,yes,no,cellular,8,may,198,1,-1,0,no,no
9687,12461,40,housemaid,married,primary,no,84,no,yes,unknown,1,jul,428,2,-1,0,no,no
9688,33166,33,admin.,married,secondary,no,6,yes,no,cellular,20,apr,386,1,349,3,no,no
9689,28084,35,admin.,divorced,secondary,no,1803,no,no,cellular,28,jan,61,2,-1,0,no,no
9690,4056,37,entrepreneur,single,secondary,no,654,no,no,unknown,19,may,594,2,-1,0,no,no
9691,33098,32,blue-collar,married,secondary,no,112,yes,no,cellular,20,apr,311,1,321,1,no,no
9692,26034,54,management,married,tertiary,no,17008,no,no,cellular,19,nov,151,2,-1,0,no,no
9693,14171,31,admin.,married,secondary,no,1661,yes,no,cellular,11,jul,100,2,-1,0,no,no
9694,39360,38,services,divorced,secondary,no,710,yes,no,cellular,18,may,1880,2,-1,0,no,yes
9695,10809,55,management,single,tertiary,no,854,yes,yes,unknown,17,jun,98,4,-1,0,no,no
9696,37228,33,services,married,secondary,no,107,yes,yes,cellular,13,may,21,6,-1,0,no,no
9697,31861,38,blue-collar,married,secondary,no,13849,yes,no,cellular,9,apr,286,4,321,5,no,no
9698,23268,52,technician,married,secondary,no,1697,no,yes,cellular,27,aug,549,4,-1,0,no,no
9699,14220,29,admin.,married,secondary,no,93,yes,yes,cellular,11,jul,161,4,-1,0,no,no
9700,24527,53,services,divorced,primary,no,200,no,no,cellular,17,nov,182,3,-1,0,no,no
9701,32815,44,technician,married,secondary,no,-372,yes,no,cellular,17,apr,211,3,-1,0,yes,no
9702,30987,37,unemployed,married,secondary,no,356,no,no,cellular,9,feb,33,2,216,1,no,no
9703,38296,34,blue-collar,married,primary,no,431,yes,no,cellular,15,may,514,1,-1,0,yes,no
9704,21199,32,technician,single,secondary,no,303,no,no,cellular,14,aug,390,3,-1,0,no,no
9705,19549,44,management,married,secondary,no,597,yes,no,cellular,7,aug,137,2,-1,0,no,no
9706,39376,24,management,single,tertiary,no,3197,no,no,cellular,22,may,172,1,-1,0,no,no
9707,40974,67,technician,married,secondary,no,0,no,no,cellular,13,aug,1152,2,188,1,yes,yes
9708,14342,50,management,married,tertiary,no,1622,yes,yes,cellular,14,jul,58,11,-1,0,no,no
9709,10313,35,blue-collar,divorced,primary,no,0,no,no,unknown,12,jun,200,1,-1,0,no,no
9710,23223,42,management,single,tertiary,no,1,no,no,cellular,27,aug,223,13,-1,0,no,no
9711,10254,37,blue-collar,married,primary,yes,-142,no,no,unknown,11,jun,199,3,-1,0,no,no
9712,12300,47,services,married,secondary,no,-835,yes,yes,unknown,25,jun,231,1,-1,0,no,no
9713,19656,61,housemaid,married,tertiary,no,746,no,no,cellular,7,aug,108,4,-1,0,no,no
9714,16746,39,blue-collar,married,secondary,no,334,yes,no,telephone,24,jul,575,4,-1,0,no,no
9715,23993,56,retired,married,secondary,no,4577,no,no,cellular,29,aug,133,2,-1,0,no,no
9716,3392,26,technician,single,tertiary,no,192,yes,no,unknown,15,may,477,1,-1,0,no,no
9717,20069,30,technician,single,secondary,no,58,yes,no,cellular,8,aug,116,2,-1,0,no,no
9718,1122,49,blue-collar,married,unknown,no,51,yes,no,unknown,7,may,984,1,-1,0,no,no
9719,29220,40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,no,no
9720,622,33,technician,divorced,secondary,no,7,yes,yes,unknown,6,may,87,1,-1,0,no,no
9721,21742,43,technician,married,secondary,no,0,no,no,cellular,19,aug,313,3,-1,0,no,no
9722,33023,40,admin.,married,secondary,no,1060,yes,no,cellular,17,apr,14,3,-1,0,no,no
9723,33032,42,blue-collar,married,primary,no,2003,yes,no,cellular,17,apr,177,3,-1,0,yes,no
9724,29396,31,management,single,tertiary,no,112,yes,no,cellular,2,feb,159,2,271,1,no,no
9725,40426,37,management,married,primary,no,22856,no,no,cellular,2,jul,154,1,388,1,no,no
9726,31895,36,management,married,tertiary,no,1198,yes,no,cellular,9,apr,278,3,-1,0,no,no
9727,28876,42,blue-collar,married,secondary,no,0,yes,no,cellular,30,jan,82,2,-1,0,no,no
9728,13229,31,blue-collar,married,secondary,no,152,yes,yes,cellular,8,jul,831,1,-1,0,yes,no
9729,30042,44,technician,married,secondary,no,0,no,yes,cellular,4,feb,351,2,-1,0,no,no
9730,29804,37,admin.,divorced,secondary,no,496,no,no,cellular,4,feb,118,4,272,3,no,no
9731,539,34,blue-collar,married,unknown,no,245,yes,no,unknown,6,may,13,1,-1,0,no,no
9732,16256,26,blue-collar,married,secondary,no,0,yes,no,telephone,23,jul,157,4,-1,0,no,no
9733,7909,38,unemployed,divorced,secondary,no,0,yes,no,unknown,30,may,281,4,-1,0,no,no
9734,36092,41,blue-collar,married,primary,no,236,yes,no,telephone,11,may,65,1,356,2,no,no
9735,15377,26,technician,married,tertiary,no,192,yes,no,cellular,18,jul,116,1,-1,0,no,no
9736,417,40,technician,married,secondary,no,77,no,no,unknown,6,may,505,1,-1,0,no,no
9737,43025,51,management,married,tertiary,no,346,no,no,cellular,12,feb,122,1,92,5,no,no
9738,16107,54,management,married,tertiary,no,122,yes,no,cellular,22,jul,126,3,-1,0,no,no
9739,10781,50,retired,married,primary,no,1098,no,no,unknown,17,jun,168,1,-1,0,no,no
9740,38203,35,blue-collar,divorced,secondary,no,286,yes,no,cellular,15,may,158,1,365,4,no,no
9741,11654,36,unemployed,single,primary,no,2562,no,no,unknown,20,jun,489,2,-1,0,no,no
9742,24306,46,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,127,1,-1,0,no,no
9743,10760,30,self-employed,married,secondary,no,421,yes,yes,unknown,17,jun,62,4,-1,0,no,no
9744,41590,31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,yes,yes
9745,9385,53,management,married,tertiary,no,6408,no,no,unknown,6,jun,29,1,-1,0,no,no
9746,31772,65,retired,married,secondary,no,20806,no,no,telephone,8,apr,523,2,-1,0,no,no
9747,33832,33,technician,married,unknown,no,1450,no,no,cellular,27,apr,81,1,-1,0,no,no
9748,11491,51,entrepreneur,married,primary,no,4711,no,no,unknown,19,jun,253,1,-1,0,no,no
9749,3572,32,services,single,secondary,no,772,yes,no,unknown,15,may,697,3,-1,0,yes,no
9750,20798,51,management,divorced,tertiary,no,0,no,no,cellular,13,aug,60,2,-1,0,no,no
9751,28820,38,management,married,tertiary,no,-70,yes,no,cellular,30,jan,140,1,2,3,no,no
9752,23758,32,technician,married,secondary,no,-213,yes,no,cellular,28,aug,310,7,-1,0,no,no
9753,6524,44,blue-collar,married,primary,no,1432,yes,yes,unknown,27,may,63,9,-1,0,no,no
9754,29260,53,technician,married,secondary,no,4930,no,yes,cellular,2,feb,228,2,-1,0,no,no
9755,11952,36,blue-collar,divorced,secondary,no,853,no,no,unknown,20,jun,15,12,-1,0,no,no
9756,1320,37,blue-collar,married,secondary,no,105,yes,no,unknown,8,may,69,2,-1,0,no,no
9757,32008,30,blue-collar,married,primary,no,-93,yes,no,cellular,13,apr,173,4,-1,0,no,no
9758,43813,37,management,married,tertiary,no,1967,yes,no,cellular,27,may,774,1,-1,0,yes,yes
9759,41122,62,retired,married,secondary,no,1495,no,no,cellular,17,aug,606,1,196,1,yes,yes
9760,23174,34,self-employed,single,secondary,no,296,no,no,cellular,27,aug,609,13,-1,0,yes,no
9761,18490,50,blue-collar,divorced,primary,no,602,yes,no,cellular,31,jul,225,2,-1,0,no,no
9762,35832,32,blue-collar,married,secondary,no,356,yes,no,cellular,8,may,451,3,-1,0,no,no
9763,14189,40,blue-collar,married,secondary,no,178,yes,no,cellular,11,jul,595,2,-1,0,no,no
9764,44655,27,technician,single,tertiary,no,1075,no,no,cellular,2,sep,529,2,184,1,yes,yes
9765,11691,58,technician,married,primary,no,4015,no,no,unknown,20,jun,106,3,-1,0,no,no
9766,13909,35,services,divorced,secondary,no,-504,no,no,cellular,10,jul,228,1,-1,0,no,no
9767,36764,36,blue-collar,married,primary,no,300,yes,no,cellular,12,may,57,1,342,1,no,no
9768,17145,33,blue-collar,married,secondary,no,-77,yes,no,cellular,28,jul,151,3,-1,0,no,no
9769,21019,32,technician,single,tertiary,no,1038,no,no,cellular,14,aug,128,4,-1,0,no,no
9770,2107,35,management,single,tertiary,no,561,yes,no,unknown,12,may,405,3,-1,0,no,no
9771,39824,52,admin.,single,secondary,no,-528,yes,yes,cellular,1,jun,1144,2,-1,0,yes,yes
9772,11321,38,blue-collar,single,secondary,no,1121,no,no,unknown,18,jun,203,1,-1,0,no,no
9773,8928,43,services,married,secondary,no,1450,yes,no,unknown,4,jun,227,2,-1,0,no,no
9774,35200,53,self-employed,married,tertiary,no,167,yes,no,cellular,7,may,84,1,343,1,no,no
9775,3952,32,blue-collar,married,primary,no,158,yes,no,unknown,16,may,84,4,-1,0,no,no
9776,38605,40,admin.,married,secondary,no,0,yes,no,cellular,15,may,13,8,366,7,no,no
9777,27118,52,management,married,tertiary,no,6873,yes,no,cellular,21,nov,235,2,-1,0,no,no
9778,20658,42,technician,single,tertiary,no,166,no,no,cellular,12,aug,226,4,-1,0,no,no
9779,30617,40,admin.,married,secondary,no,767,yes,no,cellular,6,feb,168,1,-1,0,no,no
9780,42928,32,technician,married,tertiary,no,2976,yes,no,cellular,5,feb,783,1,175,5,yes,yes
9781,38864,27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,no,no
9782,12870,41,housemaid,married,primary,no,1529,no,no,cellular,7,jul,61,6,-1,0,no,no
9783,20408,46,unemployed,married,secondary,no,2551,no,no,cellular,12,aug,645,2,-1,0,no,no
9784,27412,53,blue-collar,married,secondary,no,3036,yes,no,cellular,21,nov,104,2,190,1,no,no
9785,21575,57,retired,married,primary,no,3288,no,no,cellular,19,aug,186,4,-1,0,no,no
9786,31934,38,admin.,single,tertiary,no,-898,yes,no,cellular,9,apr,345,2,323,1,no,no
9787,26143,40,blue-collar,married,secondary,no,6767,yes,no,cellular,20,nov,97,2,-1,0,no,no
9788,35566,32,blue-collar,married,secondary,no,2263,no,no,cellular,7,may,113,2,-1,0,no,no
9789,2406,55,blue-collar,divorced,primary,no,39,yes,no,unknown,13,may,343,1,-1,0,no,no
9790,8326,37,blue-collar,married,secondary,no,954,yes,no,unknown,2,jun,402,9,-1,0,no,no
9791,43967,33,management,single,tertiary,no,224,no,no,cellular,23,jun,342,2,107,2,yes,yes
9792,42572,38,admin.,married,secondary,no,11303,no,no,cellular,28,dec,473,2,216,2,yes,yes
9793,30227,54,unemployed,single,secondary,no,3611,yes,no,cellular,5,feb,81,1,-1,0,no,no
9794,41125,36,management,single,tertiary,no,609,no,no,cellular,18,aug,33,2,-1,0,no,no
9795,41117,50,technician,married,secondary,no,2218,yes,no,cellular,17,aug,711,1,-1,0,yes,no
9796,7551,27,blue-collar,married,unknown,no,-442,yes,no,unknown,30,may,85,7,-1,0,no,no
9797,13986,30,services,single,secondary,no,211,no,yes,cellular,10,jul,133,3,-1,0,no,no
9798,40754,59,retired,married,tertiary,no,1425,no,no,cellular,10,aug,489,2,102,1,yes,yes
9799,3327,50,services,single,secondary,no,516,yes,no,unknown,15,may,187,1,-1,0,no,no
9800,38058,43,management,married,tertiary,no,536,yes,no,cellular,14,may,167,4,-1,0,no,no
9801,37666,26,admin.,single,secondary,no,66,yes,no,cellular,14,may,451,1,339,3,no,no
9802,38981,27,technician,married,tertiary,no,8,yes,yes,cellular,18,may,398,1,370,2,yes,no
9803,27596,45,retired,single,secondary,yes,86,no,no,cellular,21,nov,64,5,-1,0,no,no
9804,20619,50,management,married,tertiary,no,258,no,no,cellular,12,aug,246,6,-1,0,no,no
9805,1660,51,blue-collar,married,secondary,no,-286,yes,no,unknown,9,may,70,1,-1,0,no,no
9806,25997,56,management,married,tertiary,no,3610,yes,no,cellular,19,nov,162,4,-1,0,no,no
9807,21967,35,technician,married,secondary,no,179,no,yes,cellular,20,aug,82,2,-1,0,no,no
9808,20353,30,technician,single,tertiary,no,290,no,no,cellular,11,aug,485,5,-1,0,no,no
9809,7250,47,blue-collar,married,secondary,no,7985,yes,no,unknown,29,may,347,1,-1,0,no,no
9810,6052,39,blue-collar,married,primary,no,2805,yes,no,unknown,26,may,102,23,-1,0,no,no
9811,42105,51,technician,married,secondary,no,39,no,no,cellular,2,nov,173,1,-1,0,no,no
9812,19312,55,retired,married,primary,no,0,yes,no,cellular,6,aug,113,4,-1,0,no,no
9813,12459,39,blue-collar,divorced,primary,no,3,no,yes,unknown,1,jul,625,1,-1,0,yes,no
9814,3153,46,blue-collar,single,secondary,no,2612,yes,no,unknown,14,may,414,2,-1,0,no,no
9815,460,35,blue-collar,married,secondary,no,89,yes,no,unknown,6,may,145,2,-1,0,no,no
9816,17046,40,management,married,tertiary,no,-7,no,yes,telephone,25,jul,697,1,-1,0,no,no
9817,18854,35,technician,single,tertiary,no,211,no,no,cellular,4,aug,53,1,-1,0,no,no
9818,1255,57,admin.,divorced,secondary,no,3058,yes,no,unknown,8,may,268,1,-1,0,no,no
9819,10862,37,self-employed,single,tertiary,no,1116,no,no,unknown,17,jun,184,1,-1,0,no,no
9820,23830,45,technician,divorced,secondary,no,54,no,no,cellular,29,aug,83,3,-1,0,no,no
9821,13907,27,blue-collar,single,secondary,no,87,no,no,telephone,10,jul,245,1,-1,0,no,no
9822,3522,49,services,single,secondary,no,3061,yes,no,unknown,15,may,155,2,-1,0,no,no
9823,41378,39,management,married,tertiary,no,119,yes,no,cellular,1,sep,265,2,476,4,no,no
9824,24432,40,management,single,tertiary,no,0,no,yes,cellular,17,nov,657,1,-1,0,yes,no
9825,21283,48,services,divorced,secondary,no,297,no,no,cellular,18,aug,121,4,-1,0,no,no
9826,15477,59,retired,married,secondary,no,0,no,no,cellular,18,jul,247,4,-1,0,no,no
9827,23017,31,technician,single,tertiary,no,17,no,no,cellular,26,aug,239,2,-1,0,no,no
9828,9876,46,housemaid,married,primary,no,75,no,no,unknown,9,jun,302,1,-1,0,no,no
9829,33115,41,blue-collar,married,secondary,no,563,yes,no,cellular,20,apr,142,12,348,1,no,no
9830,25074,37,management,married,primary,no,5427,no,no,cellular,18,nov,201,1,159,1,no,no
9831,27897,48,technician,married,secondary,no,340,yes,no,cellular,28,jan,255,2,-1,0,no,no
9832,15193,30,technician,single,tertiary,no,178,no,no,cellular,17,jul,656,3,-1,0,no,no
9833,555,33,blue-collar,married,secondary,no,-10,yes,no,unknown,6,may,123,1,-1,0,no,no
9834,41332,72,retired,divorced,primary,no,0,no,no,telephone,28,aug,359,1,-1,0,no,yes
9835,9067,37,services,single,secondary,no,244,no,no,unknown,5,jun,70,1,-1,0,no,no
9836,9134,53,services,divorced,primary,no,3107,no,no,unknown,5,jun,152,1,-1,0,no,no
9837,11860,40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,2,-1,0,no,no
9838,17934,42,blue-collar,married,secondary,no,-269,yes,no,telephone,30,jul,100,6,-1,0,no,no
9839,7663,36,blue-collar,married,primary,no,243,yes,yes,unknown,30,may,118,2,-1,0,no,no
9840,44379,24,student,single,secondary,no,867,no,no,cellular,2,aug,135,7,108,8,no,no
9841,35631,42,entrepreneur,married,primary,no,319,yes,no,telephone,8,may,17,9,-1,0,no,no
9842,6332,32,management,married,tertiary,no,124,no,no,unknown,27,may,193,1,-1,0,no,no
9843,36455,36,services,single,secondary,no,2409,yes,yes,telephone,11,may,338,2,-1,0,no,no
9844,6857,30,blue-collar,single,secondary,no,397,yes,no,unknown,28,may,536,7,-1,0,no,no
9845,16498,36,admin.,married,secondary,no,212,yes,yes,cellular,23,jul,1201,6,-1,0,no,yes
9846,32019,32,services,single,secondary,no,758,yes,no,cellular,14,apr,262,1,-1,0,no,no
9847,37217,34,blue-collar,single,secondary,no,-231,yes,no,cellular,13,may,9,8,-1,0,no,no
9848,36701,51,blue-collar,married,primary,no,480,yes,no,cellular,12,may,189,1,326,5,no,no
9849,26671,38,management,married,tertiary,no,0,yes,no,telephone,20,nov,25,2,-1,0,no,no
9850,32830,46,management,single,tertiary,no,1631,yes,no,cellular,17,apr,175,1,-1,0,no,no
9851,40364,83,retired,married,primary,no,425,no,no,telephone,22,jun,883,1,140,1,yes,yes
9852,43908,24,student,single,unknown,no,358,no,no,cellular,14,jun,245,1,384,1,no,yes
9853,43746,84,retired,divorced,primary,no,639,no,no,telephone,18,may,353,3,-1,0,yes,no
9854,10512,37,blue-collar,single,secondary,no,1120,no,no,unknown,16,jun,187,3,-1,0,no,no
9855,26425,31,blue-collar,married,secondary,no,268,yes,no,cellular,20,nov,93,2,-1,0,no,no
9856,35624,37,services,married,secondary,no,4760,yes,no,cellular,8,may,182,2,169,2,no,no
9857,42094,60,retired,divorced,primary,no,8434,no,no,telephone,2,nov,105,2,-1,0,no,no
9858,5911,42,blue-collar,married,unknown,no,0,no,no,unknown,26,may,270,2,-1,0,no,no
9859,42576,20,student,single,unknown,no,755,no,no,cellular,29,dec,284,1,-1,0,no,yes
9860,12979,48,self-employed,married,secondary,no,252,no,no,cellular,7,jul,261,5,-1,0,no,no
9861,44164,26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,272,3,182,2,yes,yes
9862,41274,18,student,single,unknown,no,3,no,no,cellular,25,aug,130,2,-1,0,yes,no
9863,25286,42,blue-collar,divorced,secondary,no,898,yes,no,cellular,18,nov,136,2,131,1,no,no
9864,43024,32,technician,married,secondary,no,3271,no,no,cellular,12,feb,375,1,374,1,no,no
9865,32292,30,unemployed,single,secondary,no,0,yes,no,cellular,16,apr,137,1,-1,0,no,no
9866,25043,51,blue-collar,married,secondary,no,0,no,no,cellular,18,nov,73,1,-1,0,no,no
9867,41318,43,technician,divorced,secondary,no,1612,no,no,cellular,28,aug,119,2,95,3,no,no
9868,23099,39,technician,single,secondary,no,3867,no,no,cellular,26,aug,257,12,-1,0,no,no
9869,1157,48,technician,married,secondary,no,720,yes,no,unknown,8,may,177,3,-1,0,no,no
9870,38361,58,blue-collar,married,primary,no,781,yes,no,cellular,15,may,74,2,-1,0,no,no
9871,2130,27,admin.,single,secondary,no,1,yes,no,unknown,12,may,86,1,-1,0,no,no
9872,325,31,admin.,single,secondary,no,98,yes,no,unknown,5,may,196,2,-1,0,no,no
9873,21534,38,technician,single,tertiary,no,103,no,no,cellular,19,aug,490,4,-1,0,no,no
9874,6341,27,admin.,single,secondary,no,1391,yes,no,unknown,27,may,319,1,-1,0,no,no
9875,7006,26,services,married,secondary,no,33,yes,no,unknown,28,may,51,4,-1,0,no,no
9876,43413,53,technician,married,tertiary,no,9001,no,no,cellular,5,apr,170,1,-1,0,yes,no
9877,9780,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,72,1,-1,0,no,no
9878,41113,26,management,single,tertiary,no,948,yes,no,cellular,17,aug,125,1,-1,0,no,no
9879,12798,34,blue-collar,single,primary,yes,-2,no,yes,cellular,7,jul,199,1,-1,0,no,no
9880,25397,58,technician,married,tertiary,no,855,yes,no,telephone,18,nov,263,2,-1,0,no,no
9881,39620,46,technician,married,secondary,no,2501,no,no,cellular,26,may,323,1,-1,0,no,no
9882,31193,42,unemployed,married,tertiary,no,576,no,no,cellular,27,feb,156,1,-1,0,yes,no
9883,12578,47,admin.,married,secondary,no,1156,no,yes,unknown,3,jul,74,5,-1,0,no,no
9884,32226,46,blue-collar,married,secondary,no,624,yes,no,cellular,16,apr,201,1,-1,0,no,no
9885,5647,30,management,single,tertiary,no,2317,yes,no,unknown,26,may,260,5,-1,0,no,no
9886,26468,36,self-employed,single,secondary,no,20451,no,no,cellular,20,nov,69,3,-1,0,no,no
9887,2295,36,blue-collar,single,secondary,no,90,yes,no,unknown,12,may,13,5,-1,0,no,no
9888,30262,36,self-employed,single,tertiary,no,258,no,no,cellular,5,feb,230,1,-1,0,no,no
9889,24988,39,management,divorced,tertiary,no,5009,yes,no,cellular,18,nov,255,1,126,2,no,no
9890,44591,22,services,single,unknown,no,739,no,no,unknown,20,aug,4,1,-1,0,no,no
9891,5123,33,technician,single,tertiary,no,8874,no,yes,unknown,21,may,152,3,-1,0,no,no
9892,23845,48,management,divorced,tertiary,no,700,yes,no,cellular,29,aug,488,2,-1,0,no,no
9893,13667,33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,1290,4,-1,0,no,yes
9894,13260,28,management,single,tertiary,no,1252,yes,yes,cellular,8,jul,319,4,-1,0,no,no
9895,24015,49,management,married,tertiary,no,0,no,no,cellular,29,aug,215,6,-1,0,no,no
9896,28987,42,admin.,divorced,secondary,no,814,yes,no,cellular,2,feb,326,5,-1,0,no,no
9897,1775,31,services,married,secondary,no,238,yes,yes,unknown,9,may,156,2,-1,0,no,no
9898,2698,44,blue-collar,married,primary,no,617,yes,no,unknown,13,may,227,2,-1,0,no,no
9899,6492,29,blue-collar,married,secondary,no,844,yes,no,unknown,27,may,157,2,-1,0,no,no
9900,38326,30,technician,married,secondary,no,-206,yes,yes,cellular,15,may,133,1,-1,0,no,no
9901,42542,30,unemployed,divorced,secondary,no,7105,no,no,cellular,22,dec,321,2,-1,0,no,yes
9902,20650,58,admin.,married,unknown,no,528,no,no,cellular,12,aug,136,3,-1,0,no,no
9903,21985,30,management,married,tertiary,no,294,no,no,cellular,20,aug,605,4,-1,0,no,no
9904,10013,35,blue-collar,married,secondary,no,3015,yes,no,unknown,9,jun,753,2,-1,0,no,no
9905,4028,53,technician,divorced,tertiary,no,647,yes,no,unknown,16,may,512,6,-1,0,no,no
9906,38485,33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,no,no
9907,38512,26,services,single,secondary,no,46,yes,no,cellular,15,may,17,3,351,6,no,no
9908,30484,28,blue-collar,single,secondary,no,438,yes,no,cellular,5,feb,347,2,-1,0,no,no
9909,22410,53,blue-collar,married,secondary,no,25,no,no,cellular,22,aug,528,2,-1,0,no,no
9910,10491,38,blue-collar,married,secondary,no,213,yes,no,unknown,16,jun,270,15,-1,0,no,no
9911,20616,36,technician,single,tertiary,no,1072,yes,no,cellular,12,aug,338,2,-1,0,no,no
9912,21153,47,admin.,married,secondary,no,310,yes,yes,telephone,14,aug,128,6,-1,0,no,no
9913,35494,41,blue-collar,married,secondary,no,424,yes,no,cellular,7,may,83,5,-1,0,no,no
9914,12010,45,management,married,tertiary,no,655,no,no,unknown,20,jun,693,3,-1,0,no,no
9915,22498,50,admin.,married,primary,no,82,no,no,cellular,22,aug,101,4,-1,0,no,no
9916,22495,30,management,married,tertiary,no,696,no,no,cellular,22,aug,187,4,-1,0,no,no
9917,3116,46,technician,married,secondary,no,1465,yes,no,unknown,14,may,86,2,-1,0,no,no
9918,41258,77,retired,married,primary,no,680,no,no,telephone,25,aug,103,3,-1,0,no,no
9919,5976,33,management,married,tertiary,no,403,yes,no,unknown,26,may,114,2,-1,0,no,no
9920,37643,38,admin.,married,secondary,no,66,yes,no,cellular,14,may,51,1,365,7,no,no
9921,2668,43,entrepreneur,married,secondary,no,59,no,no,unknown,13,may,437,2,-1,0,no,no
9922,9358,44,admin.,married,secondary,no,248,no,no,unknown,6,jun,18,1,-1,0,no,no
9923,5132,31,technician,married,secondary,no,510,yes,no,unknown,21,may,117,3,-1,0,no,no
9924,4470,34,technician,single,tertiary,no,759,no,no,unknown,20,may,265,1,-1,0,no,no
9925,5292,31,admin.,single,secondary,no,680,yes,no,unknown,23,may,152,1,-1,0,no,no
9926,26661,35,services,single,secondary,no,2467,no,no,cellular,20,nov,319,5,-1,0,no,no
9927,10672,53,entrepreneur,divorced,tertiary,no,196,yes,no,unknown,16,jun,178,7,-1,0,no,no
9928,44331,31,management,single,tertiary,no,1761,yes,no,telephone,29,jul,332,3,440,3,yes,no
9929,35889,46,management,married,tertiary,no,740,yes,no,cellular,8,may,462,1,359,2,no,no
9930,23637,60,self-employed,married,secondary,no,1690,no,no,cellular,28,aug,64,11,-1,0,no,no
9931,27691,32,services,single,secondary,no,875,yes,no,cellular,21,nov,1015,2,-1,0,yes,yes
9932,68,59,management,divorced,tertiary,no,59,yes,no,unknown,5,may,273,1,-1,0,no,no
9933,30372,49,blue-collar,married,primary,no,217,yes,no,cellular,5,feb,537,2,196,4,no,no
9934,13022,46,management,married,tertiary,no,74,yes,no,cellular,7,jul,15,11,-1,0,no,no
9935,11610,38,admin.,single,secondary,no,435,no,no,unknown,19,jun,117,2,-1,0,no,no
9936,11786,41,admin.,married,secondary,no,0,no,no,unknown,20,jun,89,1,-1,0,no,no
9937,24511,50,management,married,tertiary,no,830,no,no,cellular,17,nov,71,1,138,2,no,no
9938,14282,55,management,divorced,tertiary,no,481,yes,no,telephone,14,jul,79,3,-1,0,no,no
9939,32922,47,management,married,secondary,no,407,yes,no,cellular,17,apr,145,3,-1,0,no,no
9940,16881,43,entrepreneur,married,tertiary,no,11532,yes,no,telephone,25,jul,58,1,-1,0,no,no
9941,34807,34,blue-collar,married,secondary,no,-349,yes,no,cellular,6,may,208,1,365,1,no,no
9942,4335,42,blue-collar,married,primary,no,170,yes,no,unknown,19,may,51,41,-1,0,no,no
9943,9775,49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,10,-1,0,yes,no
9944,28454,27,technician,single,tertiary,no,667,no,no,cellular,29,jan,866,2,-1,0,no,yes
9945,4898,30,blue-collar,single,secondary,yes,239,yes,no,unknown,21,may,412,1,-1,0,no,no
9946,44736,36,management,married,tertiary,no,2161,no,no,cellular,8,sep,708,2,183,5,yes,yes
9947,29789,40,unemployed,married,primary,no,69,no,yes,cellular,4,feb,171,1,-1,0,no,no
9948,14075,42,services,married,secondary,no,128,no,no,cellular,11,jul,148,2,-1,0,no,no
9949,23116,32,management,married,secondary,no,0,no,no,cellular,26,aug,277,3,-1,0,no,no
9950,26518,47,blue-collar,married,primary,no,2,yes,yes,cellular,20,nov,661,4,190,1,no,no
9951,11429,59,technician,married,secondary,no,2528,no,yes,unknown,19,jun,216,1,-1,0,no,no
9952,22966,39,housemaid,married,unknown,no,0,no,no,cellular,26,aug,92,2,-1,0,no,no
9953,42065,47,management,married,tertiary,no,3663,no,no,cellular,29,oct,424,2,213,3,no,yes
9954,20577,55,management,married,tertiary,no,134,no,no,cellular,12,aug,1650,16,-1,0,yes,yes
9955,14222,35,admin.,married,secondary,no,-203,yes,no,cellular,11,jul,1649,2,-1,0,no,yes
9956,26889,37,management,single,tertiary,no,1093,yes,no,cellular,21,nov,21,6,113,2,no,no
9957,11541,46,unknown,single,unknown,no,63,no,no,unknown,19,jun,235,1,-1,0,no,no
9958,26624,30,technician,single,secondary,no,782,yes,yes,cellular,20,nov,462,4,-1,0,no,no
9959,40740,47,housemaid,married,primary,no,0,no,no,cellular,10,aug,1225,2,-1,0,yes,yes
9960,24789,53,entrepreneur,married,unknown,no,2496,no,yes,cellular,18,nov,94,1,-1,0,no,no
9961,26841,51,admin.,married,secondary,no,4178,yes,no,cellular,20,nov,167,4,174,1,no,no
9962,23715,47,blue-collar,married,primary,no,1480,no,no,cellular,28,aug,460,5,-1,0,no,no
9963,35231,42,blue-collar,married,primary,no,1461,yes,no,cellular,7,may,757,2,170,3,no,no
9964,35329,30,technician,single,secondary,no,359,yes,no,cellular,7,may,362,1,303,1,no,no
9965,4132,31,technician,single,secondary,no,87,yes,no,unknown,19,may,259,3,-1,0,no,no
9966,3262,42,blue-collar,single,secondary,no,1306,yes,no,unknown,15,may,265,1,-1,0,no,no
9967,16524,38,entrepreneur,married,tertiary,no,0,no,no,cellular,23,jul,532,2,-1,0,no,no
9968,7771,43,management,single,tertiary,no,690,yes,no,unknown,30,may,58,1,-1,0,no,no
9969,9710,38,technician,single,secondary,no,0,yes,no,unknown,6,jun,64,1,-1,0,no,no
